,index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10,173868,121672.0,-0.546239416674663,1.82611370571274,-0.746177000714357,0.809323859045806,1.52362848727282,-0.263535719674687,1.69613054054891,-0.321845634760304,-0.576476679956769,0.341719312637369,1.32795228064491,0.562716229855347,0.262298289911525,-1.32571910090845,-0.833540259208349,-0.659846119809332,0.922295154511545,0.667500721365505,0.761293655904858,0.478252342816551,-0.0386887741106391,0.545946542720114,-0.315807522463504,0.607038717579543,0.114488265318878,-0.447594453225787,0.524625940774837,0.168259224542847,35.95,0
11,267958,163003.0,2.10811554303063,-0.179201648240184,-1.63153891024857,-0.0262420014457838,0.574984440545669,-0.0275659943931252,0.0049766134325353,-0.0468392546220721,0.446353406413965,0.249807229639174,-0.304134335631211,0.441270187357173,-0.256470964091413,0.48909667617663,-0.460552921656704,0.456303869489541,-0.955969217264676,0.0439565363507763,0.886052149829748,-0.206314366257118,-0.327956403866189,-0.855030043281244,0.170414846137883,-1.45847683646719,-0.175622834416013,0.270622429315535,-0.0761788994919924,-0.0857412489637522,1.29,0
12,23686,32868.0,1.00860172965123,0.194960636591942,0.979714932755085,2.57393850497574,-0.5751744299695,-0.272035125731585,-0.118065978605186,-0.0304942156755975,-0.470263530442613,0.634089142292743,-0.591684224235393,-0.0989507960121129,0.196550549291454,0.0751420005607318,0.767389047980247,0.941243655792996,-0.760884515058579,0.108369441054664,-1.24608265345205,0.0290105499763721,0.190177568886758,0.358866031887484,-0.128997880098504,0.403457719947262,0.408421060691133,0.0880536375267494,-0.0019356124447113,0.0440077344610677,85.19,0
13,64175,51064.0,0.497590514172922,-1.33340441932367,0.0905323942688733,0.743354430865401,-0.715768675675977,0.393110734468367,-0.0356367480666741,0.0596767605838162,0.554208441692807,-0.274489681790752,-1.02696604474354,-0.30490059005283,-0.164430322528594,0.162273582649549,1.70024874123265,0.545017097800073,-0.523775723066847,0.136596591078835,-0.627046962772035,0.657935901917416,0.391162637009788,0.333110164106707,-0.498178115662197,-0.706151985402333,0.283909987714811,0.553468040029207,-0.0651341545225888,0.0754745926142411,390.97,0
14,215639,140155.0,1.9112215262804,-0.0993534805193352,-2.0015352192719,0.382090202977779,0.418040181982419,-0.853382112496747,0.30911378895919,-0.331377315692285,0.887113232453345,-0.966592397957882,-0.915343607144765,0.65735552748102,1.15442079071524,-1.84829069465977,-0.179477809051105,0.199005954072539,0.856572584212812,0.193534524263722,0.350698141409996,0.0873915986082233,-0.239443237605133,-0.550079330154627,0.0033787465292889,-0.807471847351431,0.0446157856186659,-0.0568247199341274,-0.0141362068453615,-0.0085187184563385,93.8,0
15,15470,26857.0,-1.81525085676434,1.72421206567926,1.45200891160717,-1.41464240361433,-0.433630663746892,0.174412899024207,-0.402235089874578,-4.12672015049337,0.336962619671146,-0.253094875478039,0.189512876237841,0.689641817742211,0.414485598962246,-0.207983324497502,0.616817217507052,0.145407462971625,-0.105851163495079,-0.938072470414018,-1.24866036644707,-0.751771051068843,3.72481848631926,-1.23433290293154,0.519129994152067,0.382034203669633,-0.367086562124191,0.731041701541458,0.318658306161141,-0.023282983611525,38.42,0
16,63445,50719.0,1.18675547197674,-0.754445095327839,-0.500660826088858,-0.894618669662417,1.28559452029267,3.88719797533217,-1.17890046029943,1.04349322246043,1.07077814614142,-0.410523525180108,-0.56913925096134,0.396363096801717,-0.0787369009306144,-0.40213956150584,-0.108490283501094,0.212132012608683,-0.353001173908019,-0.184146638114652,0.824910286004743,0.129789032373432,-0.262174206686901,-0.740406523942786,0.0082314998409352,1.07945511810882,0.280009506078182,0.953427626140014,-0.0392865985620771,0.0147565709039167,50.0,0
17,176680,122867.0,2.20409278933063,-1.42100402244687,-1.02296912012288,-1.63340539931725,-1.08922537800634,-0.475616927405109,-1.00140016310021,-0.177660433896361,-1.60349553146657,1.70239523014642,0.598514326578964,0.263357601903394,1.19782974831604,-0.361704868645656,-0.939564209134243,-0.433776769291895,0.166867876844401,0.262036721564087,0.191275405453518,-0.307749993781451,-0.101885723256025,0.171656369566596,0.142492577802351,-0.387753092469858,-0.154385853825905,-0.161377066637456,0.0066376954632385,-0.0574725509618053,50.18,0
18,180247,124449.0,-1.19401538687015,0.691433824503482,1.31412937591201,-0.224579420679137,1.05211270631106,-0.863918641169465,0.636216829771168,-0.115652431903356,-0.896579793943692,-0.15752711866388,1.22933313142707,1.37630298596862,1.21682347958765,0.110039540598486,-0.511000852183834,-0.390782278419472,-0.258206167088658,-0.329022069766882,1.27908956180685,0.163922877218428,-0.271969794711655,-0.58779809872616,-0.393884506147145,0.14367833796251,0.416776545990336,0.442796787833498,0.18093378614607,0.069358355350595,3.58,0
19,227948,145294.0,-1.53913516440001,0.91980916900655,2.3426613219025,-0.0119130922547843,-1.36779834692478,0.448350144472361,-0.659476365081979,0.422425542069589,0.146220587567031,1.7131068891569,-1.41068660649578,-1.03605496890677,-0.597750831819594,-0.692408611056042,1.31014930103575,-1.31369613152371,-0.141760958841575,2.24928702601447,-0.666433997363077,0.199945628884372,-0.294154788591085,0.129737336087377,-0.270752302411102,-0.173393999683988,0.465375312191199,-0.233284401356287,0.843228710840038,0.435832517319605,20.0,0
20,92136,63798.0,-0.795337359174925,0.486768401112973,0.842096606848164,-0.704801555560764,2.36719702655282,4.1592682881291,0.0064412127458829,1.1277074587446,0.0634339560702715,-0.948247197461109,-1.07784681240502,0.0306463655536477,-0.449881817835245,-0.412421823306327,-1.34159836519909,-0.0467141512653459,-0.551149358026611,0.11321179269522,-0.019165607492249,-0.0045180166134076,-0.107692554444289,-0.255296844035043,-0.40857277842579,1.01223573544344,0.861260195402132,-0.356703383425184,0.0694561935967072,0.061105305608067,20.98,0
21,4855,4357.0,-1.60908548665405,1.66946882737335,1.1977275131617,0.856724332296476,0.0110387175179904,-1.05694814190779,0.934397963470471,-0.571816196755478,2.33007242044524,1.76102108187645,0.752730363764916,-3.55878571152936,-0.135885969466252,1.27999953779541,0.615995406232446,-0.636755971317713,0.48601585116942,0.326393506384239,-0.027370358311463,0.589725282102195,-0.333877851440484,0.183100134951591,-0.0109323964917581,0.602948757390541,-0.085854556750141,-0.409116133064779,0.448738142855624,0.183886295121361,10.94,0
22,270047,163897.0,-0.320507865946576,1.11052495260037,-0.0764892353571063,-0.549317958461614,0.133581425902377,-1.07036004414608,0.700263685939238,0.219616712881513,-0.279365706547797,-0.663351306911738,-0.954390918186806,0.532604700205969,0.477593660104566,0.353760798003499,-0.439100545835911,-0.0470067349246625,-0.207800025942043,-0.845268126067886,-0.165814984553745,-0.105573707297203,-0.2015069652027,-0.526150085103519,0.151095262922272,-0.011102076741866,-0.462071692541541,0.144173371455754,0.124129641952095,0.0355381813635122,13.99,0
23,265672,161996.0,-0.751669221619694,0.85223946215447,-1.08132085623818,-1.35832672332144,2.0595613026625,-0.934797266188293,1.61563910015162,-0.601692129964489,-0.25982136172309,0.456558958984343,0.689647364074686,0.862069608391142,0.741358021519545,0.320909450678612,-0.810678044869854,-0.461969109630868,-1.02778200687041,0.0928433775955039,0.335204953369028,0.0585012085350389,0.171254924059042,0.965707596283646,-0.406309785407274,0.374571235799303,-0.233408217267573,0.0147767890539755,0.113389139887719,0.16712681718855,25.39,0
24,185193,126560.0,-2.71678905968883,2.29696796527425,-2.79361032806954,-0.53704045552395,-0.509950228910483,0.578163202955872,-1.60703863228323,2.69696074605571,-0.860497333983259,-1.04360655413067,0.086809759879539,1.79146782292983,0.633758619208493,2.27014964058874,0.469055781027439,-0.174003113043914,0.830236765961907,-0.316372233466031,-0.576163017256308,-0.819023247226066,0.749747239868223,1.44698997322222,0.0495272425281365,-1.58520616914278,-0.418994399763726,-0.0822395811816841,-0.977452031009057,-0.310004218897183,1.0,0
25,270870,164304.0,-2.19252530807037,-1.04880876080904,-1.18277395355116,-2.77511844422588,1.75245507390573,-2.09314538607207,1.02785115795324,0.139241878603738,0.0496568523692107,-2.15862026746683,0.717987889287957,0.487754847056319,-1.65599734279501,1.7610607288121,0.0288018938828091,-1.64313042823642,0.275983073824455,0.568904697586665,1.43185733458813,0.464589898397315,0.61341850086216,0.944390299993375,-0.581705725743018,0.772681582840586,1.76939382086724,-0.306210956505591,-0.154397748505644,-0.298833187825043,117.24,0
26,233695,147664.0,-1.13060109801123,0.564474622989933,-0.470754461459651,-2.61954149551516,1.55214226180874,-1.62386360852165,2.18793336029546,-0.555784089107579,-0.474280116647763,-1.44983235004998,-1.0755812705826,-0.551878833222066,-1.05497535073177,0.740764455653338,-0.744414857724611,-0.595246679119296,-0.4012377556402,-0.580879522725986,-0.584709866680388,-0.175659212854879,0.261699413990346,0.619024483297302,-0.704877705558769,0.843985202403281,1.60480737471451,0.970141436373733,-0.308638074058111,0.0507683108804098,80.99,0
27,65550,51640.0,1.21542586385957,-0.576814159475426,0.222644784151899,-1.77415328291146,-0.959578763070708,-1.02961476669517,-0.192745320704244,-0.127460041082522,2.25391935111295,-1.71325847579349,0.0322177171284534,1.2951627048082,-0.276442994277549,0.0171494456761896,0.853296911793876,-1.94356678701492,0.815872720119054,-0.734642254288744,0.971648942605924,-0.139451122891114,0.0200905098448775,0.465365646811332,-0.134821127779613,0.459743098344809,0.790515779259485,-0.660913014025186,0.0898850894021205,0.0198723638067792,19.99,0
28,150655,93834.0,0.161500779593582,-0.085717172354888,0.768330099283998,-1.68566374672931,-0.717038155621287,0.171090186387454,0.0635354866064209,-0.178557417147021,0.633937481843681,-0.271571124494499,0.126812016199615,-2.90384566636024,2.96319955796083,0.554947520859478,-0.597018667130561,1.37828656660009,0.488700215831667,-0.693406312927682,-0.178469962554579,0.0473645761935595,0.32263012899229,1.168474426179,-0.0026735430422156,0.602571471124959,-0.380912341357476,-0.214699639232475,-0.0496633541153465,-0.0241524803915064,119.0,0
29,241872,151229.0,-1.14754482782107,0.193866342605462,0.521258303972577,-0.987738803480684,0.960897175850342,0.446517750532546,0.410371352195202,-0.229285863378,1.03617255196929,0.240297753796716,-0.477581900865489,0.0818816277142545,-0.298093911448043,-0.360738026916863,-0.225961390780186,0.614672337859469,-1.50523591687647,0.795170088830607,0.62403285764217,-0.569865379510661,-0.171627788203901,-0.0983278309354444,0.242201998088617,-1.49456812642802,-0.999062685518812,-0.768255348045515,-0.60558166407864,0.0278624155563067,9.98,0
30,280495,169561.0,2.05820244259088,0.561777562147305,-2.60278034939663,1.3160402140253,1.43491597244166,-0.534703156402183,0.750496353529343,-0.358436863620285,-0.0049631107887043,-0.399773949621655,-0.968868767724812,0.402739351080602,0.999013863777691,-1.26577183554934,-0.399862060142294,-0.0784288661677457,0.684241106745034,0.118870574008538,-0.180963841872787,-0.106416471937042,-0.0644656834105397,0.0574749047221641,-0.100491441377959,-0.0663027838041078,0.608816475286864,-0.484300705326807,0.0034240715646687,-0.0247645957652253,18.84,0
31,248358,153910.0,-1.03382900509047,-0.0351609035343721,0.856067373134753,-2.66885536519636,-0.559388619185335,0.145234228911483,-0.687962191787025,0.53930391942154,-2.60097275015092,0.919634395783458,0.151217564278522,-0.415792645696932,0.659961754289671,-0.171657277474567,-0.898353786433475,-0.329260233903298,0.377166156187318,0.711403067269233,0.667725148967829,-0.161985041938449,-0.158631723055475,-0.170942289354892,-0.366900113956689,0.343435779617952,0.626144030051404,-0.0391024309091617,0.0447836457539409,0.0207304719637191,10.45,0
32,106864,70162.0,-1.86610757642998,-0.888346066397766,2.78026451665144,-0.340836593261916,1.30849940735133,0.0692474131252062,-0.761689335809683,0.498379487989384,0.246788858349783,-0.359085315591306,1.41047395293671,0.897948751061539,-0.0752081483528838,-0.401960066663528,-0.0261702575913139,-0.0513669282098018,-0.295043424359821,-0.306995965573847,-1.14220413481308,0.446713308313031,0.263216400919535,0.748327787359221,-0.0822620089718739,-0.24234295373816,0.256650880844067,0.524809023276207,0.0828473192813435,-0.0863601342910889,9.0,0
33,117429,74675.0,-2.07105524682398,-0.612327628562275,1.17760392872514,-0.302810057446824,0.0287037376431752,-1.16400522630489,0.355501155166385,0.37722674047697,-2.3985548519521,-0.115034769305923,1.03150831451704,0.720537746645615,0.297965196007929,0.80043541279099,-0.631620815720179,-1.10596092217776,-0.291597628160614,1.2988463501057,-1.12680852222716,0.0251324610186941,-0.401724168231434,-1.64299239704729,0.306488776742627,0.412629755374011,0.311217567910543,-0.858491231254243,-0.108852247446174,-0.171552233309954,150.57,0
34,112436,72649.0,1.34193291039197,-0.349702193866302,-0.0301766744473621,0.0209278471254818,-0.111358535182312,0.627975884941548,-0.572723791853918,0.178735237789451,-1.06945709647488,0.953542649986766,0.144202088721088,0.0528805166029875,0.0062944949383198,0.378799101139566,0.503538220392099,-1.12278270275375,-0.57779033553834,1.82666935816885,-0.836534633661024,-0.556816322788385,-0.248293624981607,-0.191286755876667,-0.176112715773089,-1.19156890059841,0.630257271484643,-0.164240737138764,0.0574059663000985,0.0004493827709603,4.25,0
35,171243,120552.0,0.155877454088543,1.8341398060263,-2.86782333202725,-0.398809325288912,1.72195984836306,-2.3389983507906,1.59261662857685,-0.33191944982869,-0.268167817376868,-1.61220454802161,2.12897033476902,-0.570465481201218,-1.430402245461,-3.45620231379826,-0.315820467035014,1.03776352558946,2.77887488698959,2.03455435642321,-0.721758030396121,0.0860411659208006,-0.0265643843529654,0.162795314587267,-0.194501281683252,-0.282972175305973,-0.134920591315229,0.0814858454409648,0.367260110897465,0.19184825866638,3.79,0
36,108512,70942.0,-1.0767614080274,0.863446986765416,1.59700754739315,-0.711765429290692,0.995630317968947,-0.41647939190906,0.81921399062653,-0.10085356791871,-0.128990635542112,-0.569176668553514,-0.557605370787735,-0.612300178285183,-0.557398355463109,-0.586639830985726,0.868454254601009,0.471659942036839,-0.2557534769967,-0.461010518585467,-0.979670911605424,0.0084432467854903,-0.350799604676121,-0.84882951278872,-0.302298019466164,-0.52988640146539,0.231272967435231,0.0344000897563585,-0.0144970867744307,-0.118590171306641,2.69,0
37,200052,133259.0,2.04239067148614,-1.05499431921402,-0.471004135877296,-0.651705099671618,-1.17546706029598,-0.821860391030409,-0.72887559744129,-0.193064623396845,0.0752795927197016,0.605001892254392,-0.766743252747401,0.0189013480989692,0.598088780297258,-0.604127192899841,-0.515834688218977,0.89597586757156,0.358994133574851,-1.91467702401219,0.886835216866342,0.0974603399383052,-0.170290089019585,-0.515753818066717,0.370028121679774,0.0274589090464873,-0.486335546528901,-0.583183644378733,0.0012765793274331,-0.0316523163158819,69.24,0
38,279478,168893.0,-1.30623908834284,0.197796931116545,0.438634222918689,-0.842622848709682,0.0209498212983018,-0.0776693583691553,0.838927468226732,0.528712272090797,-0.52749318272509,-1.11365385609592,0.336334501733132,0.398962815716065,-0.728730723431132,0.656689207220829,-1.07172449401345,0.653578001908573,-0.757538290325372,0.410789512523163,-0.524193228879441,0.14950662704155,0.239106833083756,0.0874671669310177,0.249432755609439,0.743145164434277,-0.0241989617564304,0.0706221688074879,-0.122984407921183,0.0273999514965881,174.9,0
39,3293,2837.0,-0.700296737576116,0.396946411895108,0.697253834315649,0.202655579564922,-0.949785713266722,-0.213361856734662,0.658260062127653,0.498623635448852,-0.301489020265623,-0.791914696593076,-0.621672597940899,-0.63153318213162,-1.45653597657525,0.806194234732003,1.21304051411713,0.245984399441809,0.0690545548595821,-0.510519787387865,-0.43547939515131,0.0795175728428945,-0.0456999223241693,-0.680844901897442,0.693378271861107,-0.0237693789049174,-0.69898065005308,-0.0445710632139516,-0.154867141464985,-0.0121106884105823,190.0,0
40,23806,32924.0,-0.270783888724277,1.14120108270692,0.446618634569121,-0.070371013663295,0.16910641436139,-0.505707425437028,0.354939052088827,0.24547311729302,-0.655323383908631,-0.621737519379055,-1.18710580198824,0.506654914657028,1.57290426802817,0.161452669691231,0.590813662378292,0.420918739010264,-0.621929695766974,0.0659107828475771,0.127253356441073,-0.0867925425085823,0.144452882676527,0.381601696674983,-0.173714748413349,-0.384741816089527,-0.0983811278045156,0.370532958666548,-0.0982646856364374,-0.0355310541793419,3.13,0
41,200108,133287.0,1.93222937065986,-0.28963109583913,-0.29920688570177,0.937218465675252,-0.0124649002976988,1.04125975379931,-0.866894034117845,0.329484074856348,0.837348154896431,0.276246503181606,0.0957075380441187,1.18859510982312,1.08667593519756,-0.252542211114542,0.0345123883438485,0.965665191358125,-1.37072406947048,0.90589060518153,-0.128395280302276,-0.11134085443546,0.0696403381577387,0.327732347933629,0.178926788357213,-0.230196837795444,-0.222756287270002,-0.74710063440856,0.0758928443937662,-0.0291107687601612,14.85,0
42,133681,80488.0,-0.511356746866011,1.01780014960812,1.38406900219233,1.16532897708139,0.376732176576655,0.498059601213948,0.729626793498916,0.0439113237433738,-0.406988260866767,-0.267457240588996,-1.06508079045468,-0.001626311828257,0.0571562278949119,-0.0485223981434946,0.29532519476795,-1.06669244238682,0.442951474475013,-0.518652459726186,0.991274620915062,0.0172551655240131,-0.0324379882408274,0.113528988936153,-0.290868484892958,-0.431813875836442,0.188298942940066,-0.170897420872955,0.024018323677628,0.102336003697451,32.59,0
43,156246,107637.0,1.98459118985584,-0.184304712833849,-0.153721582139407,0.558170619901186,-0.679554437951621,-0.807008601537185,-0.544798144704193,-0.171059711372264,2.65594207496478,-0.590462520479065,0.182127733975081,-2.16635987192391,1.41215856351035,1.57295324912387,0.362049249567357,0.204864028262791,0.0971178763648888,0.321973299972741,-0.354033394544925,-0.293388937481982,-0.26709649832784,-0.415068422351643,0.363027434224471,-0.0821812987207948,-0.40515524543742,-0.965106972870514,0.0290773434143579,-0.0324515899817107,9.39,0
44,256679,157805.0,1.98715784052101,0.135969609181324,-2.75632867292445,0.972901390868871,1.40648405286108,-0.453710983919198,0.979853505673817,-0.331547606140305,-0.447530670756135,0.537492962382802,0.176339587035396,0.323719651741669,-0.696354651086258,1.17025753255851,-0.845682284316742,-0.479041764873774,-0.638627595659541,0.254659839309911,0.167354635807938,-0.158992273661776,0.343683627668722,0.970225724655249,-0.321650658135891,0.0707611653510068,0.901520460578426,-0.208591996229026,-0.0749462597584223,-0.0794109844745718,64.0,0
45,152547,97407.0,-0.9368301229159,-0.239115045670317,1.93402828732683,-0.672159864601598,0.804937442375501,0.369129293429815,-0.634481662851378,0.396421596436946,1.54398514403441,-1.0284318729671,1.0092475214154,-2.26086071660997,1.41926243476447,1.27120537141641,-0.867677464523437,0.950949836764748,-0.372085513969094,1.239547531777,-0.0066098091678385,0.126646538896099,0.0101861276538511,0.0306384353668508,-0.0191250449358777,0.14892699529158,-0.378820859916298,0.445088717094685,0.0326995596333516,0.134650323410452,15.95,0
46,98354,66627.0,-0.982042723160996,0.329463217633059,0.218719662077618,0.267391736558659,2.76191502937527,3.80604010653564,0.112363715686767,0.903530702150175,-0.595459967645306,-0.195537435393226,-0.573780898490715,-0.185389354879255,-0.198011263921677,0.106744924638024,0.295925047677776,-0.58284098127058,-0.116253055717862,0.231513488895366,1.6034492836017,0.0902164894920932,-0.146368338985003,-0.278675564217616,0.0496317694863163,1.01146385207753,0.780560991154885,-0.139311181007225,0.0316281685015164,0.0112438566463369,22.92,0
47,79341,57976.0,1.11221632272372,0.0645768131684515,0.537568307334811,1.08127189832243,-0.0971924829027509,0.435689681532751,-0.185360992085774,0.202822626702955,0.196836089772373,-0.054787484598518,0.959641357253306,1.33090499143562,0.16937123960231,0.0980291321958254,-0.62639731744942,-0.302189534638179,-0.174787576339266,-0.424712705482049,0.0991580410771836,-0.123320389473929,-0.187939651058678,-0.370405618514455,-0.0083209559261393,-0.306190663685485,0.468002842526149,-0.495936965802738,0.0506045361790595,0.0128297087330937,18.07,0
48,17074,28411.0,1.56623470566776,-1.31676791751344,-0.76704980293182,-2.49977960236696,0.695935089225322,3.45359622644558,-1.8381418339053,0.856761137934404,-1.73631821852435,1.48862738279248,-0.27828327483776,-1.04861142992155,0.600902360014566,-0.370602688942183,1.02032975671684,0.172956469559674,-0.129910208126767,0.743244949029917,-0.0676032323735456,-0.204238408823455,-0.116924058205704,-0.0557885488607937,-0.0312325339399093,0.996913840674546,0.504342981943514,-0.0876086703826783,0.0558231249707192,0.0195543211836184,6.0,0
49,138037,82456.0,-0.0348477208154461,2.22572616205437,-3.19308187369192,1.27890683862673,0.916534178423461,-0.914133111769646,0.0456502758243593,0.865252960854051,-0.526629729811915,-1.13222402530963,0.778261785909354,-0.548402499580654,-0.798546195251886,-2.67361229661635,0.515380328538712,1.6949147482832,2.45869863576371,2.62143994633696,0.355698980796942,0.0018125141021098,-0.141067094636545,-0.419915980262955,0.0338179281385475,-1.40720227737419,-0.239369511230285,-0.321681639935442,0.101629281613396,-0.0757170955968845,3.9,0
50,86654,61335.0,-2.30780272347462,-2.1004068049057,2.55473948209742,-0.578779797658039,1.45852497725289,-0.346697110832556,-0.67562850993917,0.345234218844149,0.482373768468717,-0.847051696796322,0.744584519359134,1.12289862231885,0.198396630099372,-0.679464319957899,-1.23696608915565,-0.0922954617969854,-0.259667578615837,-0.356062808046948,0.015620454903138,0.803417208592013,0.0607830573440881,-0.274831606102071,0.377915474995475,-0.245041700595293,0.211330465352959,0.857470446040264,-0.280573901381149,-0.135698368635947,132.93,0
51,233862,147734.0,-1.5898689814491,-0.994787619974612,0.101528776991766,-1.65319870855734,-1.23524638526677,-0.398924127804566,1.41609708974774,-0.273556902078335,-0.580346477506584,-0.854559019804764,-0.589114102219865,-1.55086736923865,-0.542372721388699,-2.18450037552334,-0.140027084146825,1.97102618328231,1.12220011838455,-0.32012787954932,-0.544680137239969,0.22608070082712,0.241741321156299,0.771012449261912,0.0591475016656213,-0.116775674645093,0.0871315283635727,-0.160784912946864,0.426704087225398,0.209436793318918,458.0,0
52,134784,80962.0,1.28202804769994,0.112479822715567,-1.49929835891534,-0.0485781412991113,2.38280070430923,3.19345270144516,-0.179104279433213,0.708107957024884,-0.268910701153477,0.0752139224859385,-0.152697405530367,0.0363473128973803,-0.0713323869707293,0.617012456511311,0.965562662250285,0.246450305332873,-0.857921137092212,0.141795121697815,0.0854162385754064,0.006097309256377,-0.0734770422773587,-0.35267148610873,-0.143235521465017,1.00063113463394,0.882474653949478,-0.344336166720328,0.0029422818583828,0.0126507170122761,19.53,0
